id,ribotype
1126,"['012', '027', '029', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '484', '519', '519', '524', '542', '542', 'Strain630', 'StrainCD196', '001', 'CloneA-15', 'CloneB-11']"
1127,"['027', '029', '029', '033', '063/1', '126', '247', '434', '441/3', '444', '484', '524', '542', '542', 'Strain630', 'StrainCD196', '012', '012', '012', '012', '012', '012', '029', '029', '029', '029', '033', '033', '033', '033', '045/1', '045', '063', '063', '063/1', '063/1', '066', '066/2', '066/2', '066', '078/4', '078ecdc', '126', '247', '247', '247', '247', '251', '251', '434', '434', '441', '444', '444', '484', '519', '519', '519', '524', '524', '524', '542', '542', '542', '542', 'AI-56', '045/1', 'Strain027', 'AI5', 'CloneB-14', '078', 'CloneAT-16', 'CloneAT-3', 'CloneAT-17', '001', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1', 'CloneB-11']"
1128,"['033', '063/1', '126', '434', '444', '484', 'CloneA-15', 'CloneB-11']"
1129,"['434', '519']"
1130,['519']
1131,"['012', '029', '033', '063/1', '247', '434', '444', '519', '524', 'Strain630', '012', '012', '012', '029', '029', '033', '045', '063', '063', '063/1', '066', '066/2', '078ecdc', '247', '247', '247', '247', '251', '434', '444', '444', '519', '519', '524', '542', '542', '542', 'StrainCD196', 'StrainCD196', 'Strain027', 'AI5', 'CloneAT-16', 'CloneAT-3', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', '001', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1', 'CloneA-15', 'CloneB-11']"
1132,['542']
1133,"['434', '434', '441/3', '519', '524', '542', '029', '444', 'CloneAT-11', '001', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
1134,"['434', '434']"
1135,['434']
1136,['063/1']
1137,['029']
1138,"['012', '029', '247', '434', '441/3', '444', '519', '519', '524', 'Strain630', '012', '012', '012', '029', '029', '033', '033', '033', '033', '045/1', '063', '063', '063', '063/1', '078/4', '078ecdc', '126', '247', '247', '247', '247', '251', '434', '441', '444', '444', '444', '519', '519', '519', '524', '542', '542', '542', 'AI-56', 'StrainCD196', 'StrainCD196', '045/1', 'Strain027', 'AI5', '078', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', '001', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1', 'CloneA-15', 'CloneB-11']"
1139,"['012', '027', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '519', '524', 'Strain630', '012', '012', '029', '029', '029', '033', '033', '033', '033', '045/1', '063', '063', '063', '063/1', '063/1', '066', '078/4', '078ecdc', '126', '247', '247', '247', '247', '251', '434', '441', '444', '444', '444', '519', '519', '519', '524', '542', '542', '542', 'AI-56', 'StrainCD196', 'StrainCD196', '045/1', 'Strain027', '078', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', '001', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1', 'CloneA-15', 'CloneB-11']"
1140,['012']
1141,['AI5']
1142,"['441/3', '247']"
1143,['247']
1144,['444']
1145,['029']
1146,"['033', '033', '033', '078/4', '126']"
1147,"['063/1', '126', '247', '012', '012', '012', '012', '012', '029', '033', '045', '063/1', '063/1', '066/2', '066', '247', '247', '251', '251', '434', '441', '444', '484', '524', '542', '542', 'StrainCD196', 'StrainCD196', '176', 'CloneA-6', '078', 'CloneAT-16', 'CloneAT-3', 'CloneB-12', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
1148,"['484', '484']"
1149,"['434', '063', '444', '444', 'AI-56', '001']"
1150,"['012', '434', '434', '444', '519', '542', '012', '012', '012', '029', '029', '029', '063', '063', '247', '247', '434', '441', '444', '444', '484', '524', '542', '542', 'AI-56', 'Strain027', '176', 'CloneB-12', 'CloneAT-11', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
1151,"['029', 'Strain630']"
1152,"['063/1', '126', '247', '012', '012', '012', '012', '012', '029', '033', '045', '063/1', '063/1', '066/2', '066', '247', '247', '251', '251', '434', '441', '444', '484', '524', '542', '542', 'StrainCD196', 'StrainCD196', '176', 'CloneA-6', '078', 'CloneAT-16', 'CloneAT-3', 'CloneB-12', 'CloneAT-7', 'CloneAT-8', 'CloneAT-1']"
1153,['029']
1154,['176']
1155,"['012', '012', '012', '012', '012', '012', '029', '029', '029', '033', '033', '033', '033', '045/1', '045', '063', '063', '063', '063/1', '063/1', '066', '066/2', '066/2', '066', '078/4', '078ecdc', '126', '247', '247', '247', '247', '251', '251', '434', '434', '441', '444', '444', '484', '519', '519', '519', '524', '524', '524', '542', '542', '542', '542', 'AI-56', 'StrainCD196', 'StrainCD196', '045/1', 'Strain027', 'AI5', 'CloneB-14', 'CloneA-6', '078', 'CloneAT-16', 'CloneAT-3', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
1156,['444']
1157,['027']
1158,"['542', '542', 'Strain630']"
1159,"['029', '434', '434', '441/3', '519', '524', '029', '444', '542', 'CloneAT-11', '001', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
1160,"['029', '434', '434', '441/3', '519', '524', '542', '542', 'Strain630', '029', '444', '542', 'CloneAT-11', '001', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
1161,"['012', '524']"
1162,"['441/3', 'StrainCD196', '247', '519', '542', 'StrainCD196', 'StrainCD196', 'CloneAT-8']"
1163,['251']
1164,['484']
1165,"['033', '033', '033', '078/4', '126']"
1166,['524']
1167,"['434', '434']"
1168,"['012', '029', '029', '441/3', '444', '484', '519', '542', 'Strain630', '012', '012', '012', '029', '029', '029', '063', '063', '063', '247', '247', '247', '434', '441', '444', '444', '444', '484', '519', '524', '542', '542', 'AI-56', 'StrainCD196', 'StrainCD196', 'Strain027', '176', 'CloneB-12', 'CloneAT-11', '001', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
1169,['StrainCD196']
1170,['247']
1171,"['029', '434', '434', '441/3', '519', '524', 'Strain630', '029', '444', '542', 'CloneAT-11', '001', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
1172,"['012', '027', '029', '434', '434', '444', '519', '519', '524', 'Strain630', '012', '012', '012', '029', '029', '029', '033', '033', '033', '033', '045/1', '063', '063', '063', '063/1', '063/1', '078/4', '078ecdc', '126', '247', '247', '251', '434', '441', '444', '444', '444', '519', '519', '519', '524', '542', '542', '542', 'AI-56', 'StrainCD196', 'StrainCD196', '045/1', 'Strain027', 'AI5', '078', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', '001', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1', 'CloneA-15', 'CloneB-11']"
1173,"['012', '247', '247', '434', '176']"
1174,"['012', '029', '029', '063/1', '126', '247', '434', '434', '441/3', '444', '484', '519', '519', '524', '542', '542', 'Strain630', 'StrainCD196', '012', '012', '012', '012', '012', '012', '029', '029', '029', '033', '033', '033', '033', '045/1', '045', '063', '063', '063/1', '063/1', '066', '066/2', '066/2', '066', '078/4', '126', '251', '251', '434', '441', '444', '444', '484', '519', '519', '524', '542', '542', '542', '542', 'AI-56', 'StrainCD196', 'StrainCD196', '045/1', 'Strain027', 'AI5', 'CloneA-6', '078', 'CloneAT-16', 'CloneAT-3', 'CloneB-12', 'CloneAT-17', '001', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-12', 'CloneAT-1', 'CloneA-15', 'CloneB-11']"
1175,['247']
1176,['444']
1177,['078']
1178,"['012', '012', '012', '012', '012', '012', '029', '029', '029', '029', '033', '033', '033', '033', '045/1', '045', '063', '063', '063', '063/1', '063/1', '066', '066/2', '066/2', '066', '078/4', '078ecdc', '126', '247', '247', '247', '247', '251', '251', '434', '434', '441', '444', '444', '484', '519', '519', '519', '524', '524', '524', '542', '542', '542', '542', 'AI-56', 'StrainCD196', 'StrainCD196', '045/1', 'Strain027', 'AI5', 'CloneB-14', 'CloneA-6', '078', 'CloneAT-16', 'CloneAT-3', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
1179,"['247', '247']"
1180,"['027', '063/1', '126', '441/3', '012', '045/1', '066', '251', '441', '519', '542', 'CloneA-6', '078', 'CloneAT-7']"
1181,['444']
1182,['519']
1183,"['012', '027', '029', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '484', '519', '524', '542', '542', 'Strain630', 'StrainCD196', '012', '012', '012', '012', '012', '029', '029', '029', '029', '033', '033', '033', '033', '045/1', '045', '063', '063', '063', '063/1', '063/1', '066', '066/2', '066/2', '066', '078/4', '078ecdc', '126', '247', '247', '247', '247', '251', '251', '434', '434', '441', '444', '444', '444', '484', '519', '519', '519', '524', '524', '524', '542', '542', '542', '542', 'AI-56', 'StrainCD196', '045/1', 'Strain027', 'AI5', 'CloneB-14', '176', 'CloneA-6', '078', 'CloneAT-16', 'CloneAT-3', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', '001', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1', 'CloneA-15', 'CloneB-11']"
1184,['012']
1185,['AI5']
1186,"['029', '247', '434', '519', '519', '524', '542', '542', '001']"
1187,"['012', '033', '033', '033', '033', '045/1', '063/1', '066', '078/4', '126', '251', '045/1', '078', 'CloneA-15', 'CloneB-11']"
1188,['029']
1189,['126']
1190,"['029', 'Strain630', '012']"
1191,"['012', '027', '029', '033', '063/1', '126', '434', '441/3', '444', '484', '519', 'Strain630', 'StrainCD196', '434', '519', 'CloneA-15', 'CloneB-11']"
1192,"['012', '029', '033', '063/1', '247', '434', '444', '519', '524', 'Strain630', '012', '012', '012', '029', '033', '045', '063', '063', '063/1', '066', '066/2', '078ecdc', '247', '247', '247', '247', '251', '434', '444', '444', '519', '519', '524', '542', '542', '542', 'StrainCD196', 'StrainCD196', 'Strain027', 'AI5', 'CloneAT-16', 'CloneAT-3', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', '001', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1', 'CloneA-15', 'CloneB-11']"
1193,"['434', '434', '441/3', '519', '524', '542', '029', '444', 'CloneAT-11', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
1194,"['012', '027', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '484', '519', '519', '524', '542', '542', 'Strain630', 'StrainCD196', '001', 'CloneA-15', 'CloneB-11']"
1195,['484']
1196,"['027', '029', '029', '033', '063/1', '247', '434', '434', '441/3', '444', '524', '542', '542', 'Strain630', 'StrainCD196', '012', '012', '012', '012', '012', '012', '029', '029', '029', '029', '033', '033', '033', '033', '045/1', '045', '063', '063', '063', '063/1', '063/1', '066', '066/2', '066/2', '066', '078/4', '078ecdc', '126', '247', '247', '247', '247', '251', '251', '434', '434', '441', '444', '444', '444', '484', '519', '519', '519', '524', '524', '524', '542', '542', '542', '542', 'AI-56', '045/1', 'Strain027', 'AI5', 'CloneB-14', 'CloneA-6', '078', 'CloneAT-16', 'CloneAT-3', 'CloneAT-17', '001', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1', 'CloneB-11']"
1197,"['012', '029', '033', '033', '033', '063/1', '063/1', '066/2', '066', '078/4', '251', '251', '045/1', 'AI5', '078']"
1198,"['542', 'Strain630']"
1199,"['012', '441']"
1200,"['012', '027', '029', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '484', '519', '519', '524', '542', '542', 'Strain630', 'StrainCD196', '012', '012', '012', '012', '012', '012', '029', '029', '029', '029', '033', '033', '033', '033', '045/1', '045', '063', '063', '063', '063/1', '063/1', '066', '066/2', '066/2', '066', '078/4', '078ecdc', '126', '247', '247', '247', '247', '251', '251', '434', '434', '441', '444', '444', '444', '484', '519', '519', '519', '524', '524', '524', '542', '542', '542', '542', 'AI-56', 'StrainCD196', '045/1', 'Strain027', 'AI5', 'CloneB-14', '176', 'CloneA-6', '078', 'CloneAT-16', 'CloneAT-3', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', '001', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1', 'CloneA-15', 'CloneB-11']"
1201,"['012', '012', '012', '012', '012', '012', '029', '029', '029', '029', '033', '045', '063', '063', '063', '066', '066/2', '247', '247', '434', '434', '441', '444', '444', '444', '484', '519', '519', '519', '524', '524', '524', '542', '542', '542', '542', 'AI-56', 'StrainCD196', 'StrainCD196', 'Strain027', 'AI5', 'CloneB-14', '176', 'CloneA-6', 'CloneAT-16', 'CloneAT-3', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
1202,['001']
1203,"['012', '027', '029', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '484', '519', '519', '524', '542', '542', 'Strain630', 'StrainCD196', 'CloneA-15', 'CloneB-11']"
1204,"['012', '027', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '484', '519', '519', '524', '542', '542', 'Strain630', 'StrainCD196', '001', 'CloneA-15', 'CloneB-11']"
1205,['029']
1206,['CloneB-14']
1207,"['012', '027', '029', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '484', '519', '519', '524', '542', '542', 'Strain630', 'StrainCD196', '012', '012', '012', '012', '012', '012', '029', '029', '029', '029', '033', '033', '033', '033', '045/1', '045', '063', '063', '063', '063/1', '063/1', '066', '066/2', '066/2', '066', '078/4', '078ecdc', '126', '247', '247', '247', '247', '251', '251', '434', '434', '441', '444', '444', '444', '484', '519', '519', '519', '524', '524', '524', '542', '542', '542', '542', 'AI-56', 'StrainCD196', 'StrainCD196', '045/1', 'Strain027', 'AI5', '176', 'CloneA-6', '078', 'CloneAT-16', 'CloneAT-3', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', '001', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1', 'CloneA-15', 'CloneB-11']"
1208,"['033', '033', '033', '045/1', '063/1', '066/2', '066', '078/4', '078ecdc', '126', '251', '045/1', '078']"
1209,['029']
1210,"['126', '001']"
1211,['001']
1212,['029']
1213,['126']
1214,"['247', '247']"
1215,"['012', '027', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '519', '519', '524', '542', '542', 'Strain630', 'StrainCD196', '001', 'CloneA-15', 'CloneB-11']"
1216,"['027', '029', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '484', '524', '542', '542', 'Strain630', 'StrainCD196', '012', '012', '012', '012', '012', '012', '029', '029', '029', '029', '033', '033', '033', '033', '045/1', '045', '063', '063', '063', '063/1', '063/1', '066', '066/2', '066/2', '066', '078/4', '078ecdc', '126', '247', '247', '247', '247', '251', '251', '434', '434', '441', '444', '444', '444', '484', '519', '519', '519', '524', '524', '524', '542', '542', '542', '542', 'AI-56', '045/1', 'Strain027', 'AI5', 'CloneB-14', '078', 'CloneAT-16', 'CloneAT-3', 'CloneAT-17', '001', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1', 'CloneB-11']"
1217,['484']
1218,"['063/1', '251']"
1219,"['012', '012', '012', '012', '012', '012', '029', '029', '029', '029', '033', '033', '033', '033', '045/1', '045', '063', '063', '063', '063/1', '063/1', '066', '066/2', '066/2', '066', '078/4', '078ecdc', '126', '247', '247', '247', '247', '251', '251', '434', '434', '441', '444', '444', '444', '484', '519', '519', '519', '524', '524', '524', '542', '542', '542', '542', 'AI-56', 'StrainCD196', 'StrainCD196', '045/1', 'Strain027', 'AI5', '176', 'CloneA-6', '078', 'CloneAT-16', 'CloneAT-3', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
1220,"['012', '027', '029', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '484', '519', '519', '524', '542', '542', 'Strain630', 'StrainCD196', '001', 'CloneA-15', 'CloneB-11']"
1221,['484']
1222,"['012', '027', '029', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '484', '519', '519', '524', '542', '542', 'Strain630', 'StrainCD196', '001', 'CloneA-15', 'CloneB-11']"
1223,"['012', '027', '029', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '484', '519', '519', '524', '542', '542', 'Strain630', 'StrainCD196', '001', 'CloneB-11']"
1224,"['012', '027', '029', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '484', '519', '519', '524', '542', '542', 'Strain630', 'StrainCD196', '001', 'CloneA-15', 'CloneB-11']"
1225,"['012', '027', '029', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '484', '519', '519', '524', '542', '542', 'Strain630', 'StrainCD196', '001', 'CloneA-15', 'CloneB-11']"
1226,"['012', '027', '029', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '484', '519', '519', '524', '542', '542', 'Strain630', 'StrainCD196', '001', 'CloneA-15', 'CloneB-11']"
1227,['434']
1228,['063/1']
1229,"['012', '027', '029', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '484', '519', '519', '524', '542', '542', 'Strain630', 'StrainCD196', '001', 'CloneA-15', 'CloneB-11']"
1230,"['029', '434', '434', '441/3', '519', '524', '029', '444', '542', 'CloneAT-11', '001', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
1231,['012']
1232,"['012', '027', '029', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '484', '524', '542', '542', 'Strain630', 'StrainCD196', '012', '012', '012', '012', '012', '029', '029', '029', '029', '033', '033', '033', '033', '045/1', '045', '063', '063', '063/1', '063/1', '066', '066/2', '066/2', '066', '078/4', '078ecdc', '126', '247', '247', '247', '247', '251', '251', '434', '434', '441', '444', '444', '484', '519', '519', '519', '524', '524', '524', '542', '542', '542', '542', 'AI-56', 'StrainCD196', 'StrainCD196', '045/1', 'Strain027', 'AI5', 'CloneB-14', '176', 'CloneA-6', '078', 'CloneAT-16', 'CloneAT-3', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', '001', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1', 'CloneA-15', 'CloneB-11']"
1233,['045/1']
1234,"['CloneAT-11', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
1235,['066']
1236,"['012', '012', '012', '029', '063', '063', '063', '247', '247', '434', '444', '444', '519', '519', '519', '524', '542', '542', '542', 'AI-56', 'Strain027', 'CloneB-12']"
1237,"['012', '027', '029', '033', '063/1', '126', '247', '434', '441/3', '444', '519', '524', 'Strain630', '029', '029', '033', '033', '033', '033', '045/1', '063', '063/1', '063/1', '078/4', '078ecdc', '126', '247', '251', '251', '441', '444', 'StrainCD196', 'StrainCD196', '078', 'CloneAT-17', 'CloneAT-11', '001', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1', 'CloneA-15', 'CloneB-11']"
1238,"['Strain630', '029']"
1239,['029']
1240,['029']
1241,['063/1']
1242,"['012', '027', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '484', '519', '519', '524', '542', '542', 'Strain630', 'StrainCD196', '001', 'CloneA-15', 'CloneB-11']"
1243,['029']
1244,"['542', '542', 'Strain630']"
1245,"['012', '027', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '519', '519', '524', '542', '542', 'Strain630', 'StrainCD196', '001', 'CloneA-15', 'CloneB-11']"
1246,['066']
1247,"['029', '434', '434', '441/3', '519', '524', '542', '542', 'Strain630', '029', '444', '542', 'CloneAT-11', '001', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
1248,['126']
1249,"['027', '029', '029', '033', '063/1', '247', '434', '434', '441/3', '444', '484', '524', '542', '542', 'Strain630', 'StrainCD196', '012', '012', '012', '012', '012', '012', '029', '029', '029', '029', '033', '033', '033', '033', '045/1', '045', '063', '063', '063', '063/1', '063/1', '066', '066/2', '066/2', '066', '078/4', '078ecdc', '126', '247', '247', '247', '247', '251', '251', '434', '434', '441', '444', '444', '444', '484', '519', '519', '519', '524', '524', '524', '542', '542', '542', '542', 'AI-56', '045/1', 'Strain027', 'AI5', 'CloneB-14', 'CloneA-6', '078', 'CloneAT-16', 'CloneAT-3', 'CloneAT-17', '001', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1', 'CloneB-11']"
