"accession","source_code","ribotype"
"SRR17631403","SRR",NA
"SRR17631363","SRR",NA
"SRR17631185","SRR",NA
"SRR17631417","SRR",NA
"SRR17631019","SRR",NA
"SRR17631443","SRR",NA
"SRR17631221","SRR",NA
"SRR17631246","SRR",NA
"SRR17631421","SRR",NA
"SRR17631461","SRR",NA
"SRR17630980","SRR",NA
"SRR17631271","SRR",NA
"SRR3631489","SRR",33
"SRR3630040","SRR",63
"SRR3630028","SRR",66
"SRR3630275","SRR",26
"SRR17631453","SRR",NA
"ERR126293","ERR",85
"SRR3630025","SRR",20
"SRR3630355","SRR",106
"SRR3630854","SRR",23
"SRR3630579","SRR",78
"SRR3630121","SRR",15
"SRR3630402","SRR",78
"SRR3630073","SRR",NA
"SRR3630245","SRR",NA
"SRR3630454","SRR",NA
"ERR272082","ERR",NA
"ERR272083","ERR",NA
"SRR3630348","SRR",106
"SRR3630620","SRR",106
"SRR3630915","SRR",106
"SRR3630032","SRR",159
"SRR3630115","SRR",NA
"SRR3630164","SRR",NA
"SRR3630943","SRR",NA
"SRR3630562","SRR",78
"SRR3630059","SRR",106
"SRR3630265","SRR",106
"SRR3630561","SRR",106
"SRR3630393","SRR",106
"SRR3630177","SRR",106
"SRR3630083","SRR",106
"SRR3630207","SRR",106
"SRR3630098","SRR",106
"SRR3630606","SRR",106
"SRR3630911","SRR",106
"SRR3630072","SRR",106
"SRR3630257","SRR",106
"SRR3630584","SRR",106
"SRR3630565","SRR",106
"SRR3630147","SRR",NA
"SRR3630215","SRR",106
"SRR3630251","SRR",106
"SRR3630195","SRR",106
"SRR3630494","SRR",78
"SRR3630433","SRR",NA
"SRR3630341","SRR",NA
"SRR3630574","SRR",106
"SRR3630545","SRR",106
"SRR3630896","SRR",106
"SRR3630859","SRR",106
"SRR3630549","SRR",106
"SRR3630867","SRR",106
"SRR3630158","SRR",106
"SRR3630135","SRR",NA
"SRR3630406","SRR",106
"SRR3630047","SRR",106
"SRR3630082","SRR",106
"SRR3630027","SRR",106
"SRR3630108","SRR",106
"ERR272182","ERR",5
"SRR3630421","SRR",NA
"SRR3630271","SRR",106
"SRR3630037","SRR",NA
"SRR3630910","SRR",106
"SRR3630413","SRR",106
"SRR3630136","SRR",NA
"SRR3630295","SRR",153
"SRR3630422","SRR",NA
"SRR3630202","SRR",2
"SRR3630128","SRR",106
"SRR17631231","SRR",NA
"SRR3630038","SRR",153
"SRR3630240","SRR",15
"SRR3630907","SRR",15
"SRR3630926","SRR",15
"SRR3630199","SRR",NA
"SRR3630835","SRR",NA
"SRR3630839","SRR",106
"SRR3630291","SRR",153
"SRR3630843","SRR",9
"SRR3630206","SRR",NA
"SRR3630927","SRR",106
"SRR3630300","SRR",106
"SRR3630173","SRR",106
"ERR272084","ERR",NA
"SRR3630604","SRR",2
"SRR3630944","SRR",106
"SRR3630278","SRR",106
"SRR3630293","SRR",106
"SRR3630427","SRR",106
"SRR3630143","SRR",106
"SRR3630148","SRR",106
"ERR272085","ERR",NA
"SRR3630411","SRR",21
"SRR3630571","SRR",106
"SRR3630074","SRR",NA
"SRR3630409","SRR",106
"SRR3630453","SRR",106
"SRR3630449","SRR",106
"SRR3630448","SRR",106
"SRR3630431","SRR",106
"SRR3630290","SRR",NA
"SRR3630163","SRR",NA
"SRR3630044","SRR",106
"SRR3630107","SRR",118
"SRR3630060","SRR",27
"SRR3630081","SRR",23
"SRR3630378","SRR",106
"SRR3630436","SRR",106
"SRR3630570","SRR",106
"SRR3630416","SRR",106
"SRR3630916","SRR",81
"SRR3630167","SRR",106
"SRR3631511","SRR",27
"SRR3631475","SRR",106
"SRR3631891","SRR",106
"SRR3631746","SRR",106
"SRR17631215","SRR",NA
"SRR3631960","SRR",106
"SRR3630299","SRR",27
"SRR3630294","SRR",228
"SRR3630151","SRR",13
"SRR3630200","SRR",106
"SRR3630929","SRR",106
"SRR2751303","SRR",244
"SRR2751304","SRR",244
"SRR17631163","SRR",NA
"SRR2751294","SRR",244
"SRR2751295","SRR",244
"SRR2751301","SRR",244
"SRR2751300","SRR",244
"SRR3631945","SRR",244
"SRR2751296","SRR",244
"SRR2751297","SRR",244
"SRR2751298","SRR",244
"SRR17631052","SRR",NA
"ERS138026","ERS",78
"ERS138027","ERS",78
"ERS138028","ERS",78
"ERS138029","ERS",78
"ERS138030","ERS",78
"ERS138031","ERS",78
"ERS138032","ERS",78
"ERS138033","ERS",78
"ERS138034","ERS",78
"ERS138035","ERS",78
"ERS138036","ERS",78
"ERS138037","ERS",78
"ERS138038","ERS",78
"ERS138039","ERS",78
"ERS138040","ERS",78
"ERS138042","ERS",78
"ERS138043","ERS",78
"ERS138044","ERS",78
"ERS138045","ERS",78
"ERS138046","ERS",78
"ERS138047","ERS",78
"ERS138048","ERS",78
"ERS138049","ERS",78
"ERS138051","ERS",78
"ERS138052","ERS",78
"ERS138053","ERS",78
"ERS138054","ERS",78
"ERS138055","ERS",78
"ERS138056","ERS",78
"ERS138060","ERS",78
"ERS138063","ERS",78
"ERS138064","ERS",78
"ERS138065","ERS",78
"ERS138066","ERS",78
"ERS138069","ERS",78
"ERS138070","ERS",78
"ERS138073","ERS",78
"ERS138074","ERS",78
"ERS199786","ERS",78
"ERS199787","ERS",78
"ERS199788","ERS",78
"ERS199789","ERS",78
"ERS199790","ERS",78
"ERS199791","ERS",78
"ERS199792","ERS",78
"ERS199793","ERS",78
"ERS199794","ERS",78
"ERS199795","ERS",78
"ERS199796","ERS",78
"ERS199797","ERS",78
"ERS199798","ERS",78
"ERS199799","ERS",78
"ERS199800","ERS",78
"ERS199801","ERS",78
"ERS199802","ERS",78
"ERS199803","ERS",78
"ERS199804","ERS",78
"ERS199805","ERS",78
"ERS199806","ERS",78
"ERS199807","ERS",78
"ERS199808","ERS",78
"ERS199809","ERS",78
"ERS199810","ERS",78
"ERS199811","ERS",78
"ERS199812","ERS",78
"ERS199813","ERS",78
"ERS199814","ERS",78
"ERS362924","ERS",78
"SRR17631157","SRR",NA
"SRR17631105","SRR",NA
"SRR17631100","SRR",NA
"SRR17631167","SRR",NA
"SRR17631293","SRR",NA
"SRR17631204","SRR",NA
"SRR17631129","SRR",NA
"SRR17631043","SRR",NA
"SRR17631278","SRR",NA
"SRR17631006","SRR",NA
"SRR17631114","SRR",NA
"SRR17631372","SRR",NA
"SRR17631013","SRR",NA
"SRR17631343","SRR",NA
"SRR17631156","SRR",NA
"SRR17631017","SRR",NA
"SRR17631349","SRR",NA
"SRR17631029","SRR",NA
"SRR17631261","SRR",NA
"SRR17631028","SRR",NA
"SRR17631008","SRR",NA
"SRR17631202","SRR",NA
"SRR17631361","SRR",NA
"SRR17631344","SRR",NA
"SRR17631436","SRR",NA
"SRR17631336","SRR",NA
"SRR17631366","SRR",NA
"SRR17631428","SRR",NA
"SRR17631208","SRR",NA
"SRR17631488","SRR",NA
"SRR17631222","SRR",NA
"SRR17631245","SRR",NA
"SRR17631371","SRR",NA
"SRR17631095","SRR",NA
"SRR17631123","SRR",NA
"SRR17631342","SRR",NA
"SRR17631290","SRR",NA
"SRR17631381","SRR",NA
"SRR17631269","SRR",NA
"SRR17631146","SRR",NA
"SRR17631379","SRR",NA
"SRR17631279","SRR",NA
"SRR17631097","SRR",NA
"SRR17631159","SRR",NA
"SRR17631073","SRR",NA
"SRR17631001","SRR",NA
"SRR17631059","SRR",NA
"SRR17631400","SRR",NA
"SRR17631143","SRR",NA
"SRR17631035","SRR",NA
"SRR17631451","SRR",NA
"SRR17631092","SRR",NA
"SRR17631082","SRR",NA
"SRR17631072","SRR",NA
"SRR17631459","SRR",NA
"SRR17631362","SRR",NA
"SRR17631190","SRR",NA
"SRR17631238","SRR",NA
"SRR17631390","SRR",NA
"SRR17631455","SRR",NA
"SRR17630973","SRR",NA
"SRR17631434","SRR",NA
"SRR17631200","SRR",NA
"SRR17631153","SRR",NA
"SRR17631465","SRR",NA
"SRR17631252","SRR",NA
"SRR17631273","SRR",NA
"SRR17631356","SRR",NA
"SRR17631347","SRR",NA
"SRR17631449","SRR",NA
"SRR17631383","SRR",NA
"SRR17631401","SRR",NA
"SRR17631323","SRR",NA
"SRR17631144","SRR",NA
"SRR17631175","SRR",NA
"SRR17631192","SRR",NA
"SRR17631292","SRR",NA
"SRR17631287","SRR",NA
"SRR17631399","SRR",NA
"SRR17631142","SRR",NA
"SRR17631477","SRR",NA
"SRR17631445","SRR",NA
"SRR17631124","SRR",NA
"SRR17630986","SRR",NA
"SRR17631394","SRR",NA
"SRR17631096","SRR",NA
"SRR17631384","SRR",NA
"SRR17630982","SRR",NA
"SRR17631375","SRR",NA
"SRR17631478","SRR",NA
"SRR17631132","SRR",NA
"SRR17631214","SRR",NA
"SRR17631007","SRR",NA
"SRR17631098","SRR",NA
"SRR17631267","SRR",NA
"SRR17631099","SRR",NA
"SRR17631471","SRR",NA
"SRR17631203","SRR",NA
"SRR17631165","SRR",NA
"SRR17630975","SRR",NA
"SRR17631483","SRR",NA
"SRR17631032","SRR",NA
"SRR17631133","SRR",NA
"SRR17631369","SRR",NA
"SRR17630988","SRR",NA
"SRR17631171","SRR",NA
"SRR17630974","SRR",NA
"SRR17631448","SRR",NA
"SRR17631075","SRR",NA
"SRR17631118","SRR",NA
"SRR17631243","SRR",NA
"SRR17631060","SRR",NA
"SRR17631181","SRR",NA
"SRR17631031","SRR",NA
"SRR17631189","SRR",NA
"SRR17631147","SRR",NA
"SRR17631452","SRR",NA
"SRR17631218","SRR",NA
"SRR17631004","SRR",NA
"SRR17631318","SRR",NA
"SRR17630989","SRR",NA
"SRR17631339","SRR",NA
"SRR17631386","SRR",NA
"SRR17630998","SRR",NA
"SRR17631122","SRR",NA
"SRR17631487","SRR",NA
"SRR17631233","SRR",NA
"SRR17631289","SRR",NA
"SRR17631219","SRR",NA
